0, 0.019, 100000
1, 0.045, 100000
2, 0.064, 100000
3, 0.184, 100000
4, 0.242, 100000
1, 0.061, 100000
2, 0.074, 100000
3, 0.166, 100000
4, 0.133, 100000
5, 0.067, 100000
6, 0.312, 100000
7, 0.084, 100000
8, 0.286, 100000
9, 0.163, 100000
10, 0.497, 100000
11, 0.437, 100000
12, 0.171, 100000
13, 0.323, 100000
14, 0.365, 100000

