@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 3710\nSize of the tree: 6449\n','Number of leaves: 3783\nSize of the tree: 6577\n','Number of leaves: 3883\nSize of the tree: 6759\n','Number of leaves: 4579\nSize of the tree: 7905\n','Number of leaves: 4556\nSize of the tree: 7895\n','Number of leaves: 4676\nSize of the tree: 8105\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

krkopt,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170131.2229,19637,8419,4689,3730,0,55.695451,44.304549,0,0.50293,0.099492,0.219477,99.968974,98.389421,29506.173224,28583.898391,922.274833,3.504712,3.395166,0.109547,3516.956003,0.41774,100325.938372,0.903456,758,0.071768,544,0.928232,7036,0.096544,81,0.582181,0.903456,0.70808,0.689005,0.955946,0.577986,0.556955,0.053427,0.946573,0.443045,0.551468,0.556955,0.545661,0.499926,0.892028,0.44614,0.488237,0.556955,850.929,360.085,833.257121,355.911047,833257.121,355911.047,22947127,1671435,717905,99.964366,77.777778,?,?,?,?
krkopt,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 200 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20170131.2231,19636,8420,4534,3886,0,53.847981,46.152019,0,0.481873,0.064425,0.18837,64.733158,84.442546,29519.299695,25365.659508,4153.640187,3.505855,3.012549,0.493306,14938.452065,1.774163,426199.047206,0.997616,837,0.015565,118,0.984435,7463,0.002384,2,0.87644,0.997616,0.93311,0.927602,0.995931,0.944488,0.53848,0.057187,0.942813,0.46152,0.532255,0.53848,0.52772,0.477878,0.863872,0.488856,0.484667,0.53848,84.416,0.115,82.778878,0.112511,82778.878,112.511,68302,1671350,717990,87.137767,20.634732,?,?,?,?
krkopt,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 200 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20170131.2232,19642,8414,4580,3834,0,54.433088,45.566912,0,0.490088,0.064199,0.189112,64.508465,84.781268,29477.214951,24775.02965,4702.185302,3.503353,2.944501,0.558853,15111.58229,1.796005,431006.784134,0.991657,832,0.006469,49,0.993531,7526,0.008343,7,0.944381,0.991657,0.967442,0.964094,0.996979,0.957101,0.544331,0.054245,0.945755,0.455669,0.548756,0.544331,0.537806,0.490463,0.867502,0.494951,0.423645,0.544331,87.146,0.125,84.078373,0.124663,84078.373,124.663,68302,1671860,717480,86.486808,20.014922,?,?,?,?
krkopt,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 200 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20170131.2234,19637,8419,4440,3979,0,52.737855,47.262145,0,0.470627,0.064755,0.189763,65.066119,85.068828,29506.173224,26066.978828,3439.194396,3.504712,3.096208,0.408504,14839.836415,1.76266,423326.453956,0.9559,802,0.013984,106,0.986016,7474,0.0441,37,0.88326,0.9559,0.918145,0.909569,0.994244,0.943215,0.527379,0.057113,0.942887,0.472621,0.522439,0.527379,0.521403,0.468125,0.864512,0.482925,0.457151,0.527379,89.915,0.087,85.519106,0.082654,85519.106,82.654,68302,1671435,717905,85.699014,20.03207,?,?,?,?
krkopt,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 300 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20170131.2236,19636,8420,4589,3831,0,54.501188,45.498812,0,0.488966,0.063843,0.188152,64.148605,84.344902,29519.299695,27159.660629,2359.639066,3.505855,3.225613,0.280242,15038.689814,1.786068,429058.863799,0.997616,837,0.01385,105,0.98615,7476,0.002384,2,0.888535,0.997616,0.939921,0.934798,0.995348,0.932108,0.545012,0.056842,0.943158,0.454988,0.539455,0.545012,0.534566,0.485357,0.863485,0.488551,0.503354,0.545012,106.568,0.121,105.126398,0.120615,105126.398,120.615,68302,1671350,717990,87.019002,20.149116,?,?,?,?
krkopt,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 300 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20170131.2237,19642,8414,4557,3857,0,54.159734,45.840266,0,0.486825,0.063316,0.190079,63.622108,85.21451,29477.214951,27669.164692,1808.050259,3.503353,3.288467,0.214886,15147.814273,1.800311,432040.178931,0.976162,819,0.005677,43,0.994323,7532,0.023838,20,0.950116,0.976162,0.962963,0.958908,0.997196,0.966652,0.541597,0.054967,0.945033,0.458403,0.548639,0.541597,0.535191,0.487992,0.865282,0.496883,0.417147,0.541597,102.562,0.075,100.980271,0.074714,100980.271,74.714,68302,1671860,717480,84.775374,18.782188,?,?,?,?
krkopt,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 300 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20170131.2239,19637,8419,4494,3925,0,53.379261,46.620739,0,0.477319,0.064236,0.189739,64.544652,85.057988,29506.173224,28118.960759,1387.212465,3.504712,3.339941,0.164772,14917.341062,1.771866,425537.379102,0.969011,813,0.012401,94,0.987599,7486,0.030989,26,0.896362,0.969011,0.931271,0.924206,0.995819,0.950573,0.533793,0.057025,0.942975,0.466207,0.528218,0.533793,0.52773,0.47497,0.86251,0.484576,0.463951,0.533793,116.382,0.125,114.432506,0.124741,114432.506,124.741,68302,1671435,717905,84.879439,19.161685,?,?,?,?
krkopt,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 400 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20170131.2242,19636,8420,4603,3817,0,54.667458,45.332542,0,0.490721,0.063599,0.188392,63.9039,84.452506,29519.299695,30572.547166,-1053.247471,3.505855,3.630944,-0.125089,15032.121899,1.785288,428871.478992,0.997616,837,0.013323,101,0.986677,7480,0.002384,2,0.892324,0.997616,0.942037,0.937041,0.995471,0.931909,0.546675,0.056863,0.943137,0.453325,0.54181,0.546675,0.536735,0.487605,0.862883,0.487193,0.516953,0.546675,161.781,0.082,159.129197,0.079115,159129.197,79.115,68302,1671350,717990,86.72209,19.849565,?,?,?,?
krkopt,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 400 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20170131.2245,19642,8414,4579,3835,0,54.421203,45.578797,0,0.489678,0.062925,0.190443,63.228651,85.377871,29477.214951,29801.602338,-324.387387,3.503353,3.541907,-0.038553,15177.099665,1.803791,432875.445719,0.98093,823,0.005677,43,0.994323,7532,0.01907,16,0.950346,0.98093,0.965396,0.961645,0.997006,0.960681,0.544212,0.054683,0.945317,0.455788,0.550172,0.544212,0.537311,0.490435,0.863992,0.495065,0.417598,0.544212,162.283,0.15,156.594079,0.124728,156594.079,124.728,68302,1671860,717480,84.086047,18.30547,?,?,?,?
krkopt,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 400 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20170131.2248,19637,8419,4473,3946,0,53.129825,46.870175,0,0.474478,0.06401,0.190325,64.317171,85.320507,29506.173224,29954.849507,-448.676283,3.504712,3.558006,-0.053293,14882.887105,1.767774,424554.533252,0.970203,814,0.01438,109,0.98562,7471,0.029797,25,0.881907,0.970203,0.92395,0.916384,0.99502,0.941605,0.531298,0.05743,0.94257,0.468702,0.525421,0.531298,0.524645,0.471758,0.861505,0.482167,0.460192,0.531298,187.778,0.117,186.54387,0.116381,186543.87,116.381,68302,1671435,717905,84.59437,18.909609,?,?,?,?
krkopt,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20170131.2252,19636,8420,4612,3808,0,54.774347,45.225653,0,0.491999,0.063532,0.188414,63.836459,84.462379,29519.299695,35942.233326,-6422.933631,3.505855,4.268674,-0.762819,15037.165872,1.785887,429015.385227,0.994041,834,0.015038,114,0.984962,7467,0.005959,5,0.879747,0.994041,0.933408,0.927696,0.995471,0.932026,0.547743,0.056552,0.943448,0.452257,0.541761,0.547743,0.537844,0.488632,0.861944,0.487242,0.521041,0.547743,230.531,0.127,226.06394,0.126801,226063.94,126.801,68302,1671350,717990,86.508314,19.742676,?,?,?,?
krkopt,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20170131.2255,19642,8414,4620,3794,0,54.908486,45.091514,0,0.49497,0.062552,0.190502,62.854066,85.404099,29477.214951,31233.096718,-1755.881767,3.503353,3.712039,-0.208686,15222.073139,1.809136,434158.161966,0.986889,828,0.005941,45,0.994059,7530,0.013111,11,0.948454,0.986889,0.96729,0.963822,0.996766,0.953643,0.549085,0.054492,0.945508,0.450915,0.554332,0.549085,0.542232,0.495396,0.863503,0.493911,0.453653,0.549085,191.587,0.123,190.540646,0.121713,190540.646,121.713,68302,1671860,717480,83.586879,17.836014,?,?,?,?
krkopt,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20170131.2258,19637,8419,4430,3989,0,52.619076,47.380924,0,0.468738,0.064172,0.190638,64.480374,85.461153,29506.173224,40608.539162,-11102.365938,3.504712,4.82344,-1.318727,14887.692267,1.768344,424691.607029,0.970203,814,0.01438,109,0.98562,7471,0.029797,25,0.881907,0.970203,0.92395,0.916384,0.995059,0.938556,0.526191,0.057885,0.942115,0.473809,0.521291,0.526191,0.519049,0.466329,0.860956,0.480029,0.436854,0.526191,204.522,0.069,202.022405,0.068998,202022.405,68.998,68302,1671435,717905,84.665637,18.660833,?,?,?,?
