@relation InstanceResultListener

@attribute Key_Dataset {krkopt}
@attribute Key_Run {1,2,3}
@attribute Key_Scheme {weka.classifiers.trees.J48,weka.classifiers.meta.AdaBoostM1,weka.classifiers.lazy.IBk,weka.classifiers.functions.SMO,weka.classifiers.functions.MultilayerPerceptron}
@attribute Key_Scheme_options {'-C 0.25 -M 2','-U -M 2','-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2','-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -- -U -M 2','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"','-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"','-L 0.3 -M 0.2 -N 200 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.2 -N 300 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.2 -N 400 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a'}
@attribute Key_Scheme_version_ID {-217733168393644444,-1178107808933117974,-3080186098777067172,-6585883636378691736,-5990607817048210779}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 2921\nSize of the tree: 4989\n','Number of leaves: 2985\nSize of the tree: 5081\n','Number of leaves: 2927\nSize of the tree: 4999\n','Number of leaves: 3585\nSize of the tree: 6093\n','Number of leaves: 3538\nSize of the tree: 5987\n','Number of leaves: 3613\nSize of the tree: 6083\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
krkopt,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -- -U -M 2',-1178107808933117974,20170131.1851,14026,14030,8797,5233,0,62.701354,37.298646,0,0.583663,0.044434,0.185316,44.64654,83.07597,49169.746487,35238.821929,13930.924558,3.504615,2.511677,0.992938,30442.877499,2.169842,868319.275157,0.590129,825,0.041086,519,0.958914,12113,0.409871,573,0.613839,0.590129,0.601751,0.558771,0.914367,0.583624,0.627014,0.042713,0.957287,0.372986,0.627132,0.627014,0.626842,0.584172,0.896816,0.629459,0.59213,0.627014,6.17,0.276,5.981156,0.275207,5981.156,275.207,31333712,1194500,1194840,80.477548,12.989625,?,?,?,?
krkopt,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -- -U -M 2',-1178107808933117974,20170131.1851,14029,14027,8790,5237,0,62.664861,37.335139,0,0.583131,0.044539,0.186037,44.752693,83.401819,49144.339958,35778.952524,13365.387434,3.503553,2.55072,0.952833,30482.357047,2.17312,869180.192446,0.584406,817,0.048381,611,0.951619,12018,0.415594,581,0.572129,0.584406,0.578202,0.530996,0.901287,0.557464,0.626649,0.043235,0.956765,0.373351,0.627515,0.626649,0.62689,0.583759,0.894699,0.625051,0.592926,0.626649,5.931,0.334,5.840144,0.326815,5840.144,326.815,31236004,1194755,1194585,79.646396,12.578123,?,?,?,?
krkopt,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -- -U -M 2',-1178107808933117974,20170131.1851,14027,14029,8798,5231,0,62.712952,37.287048,0,0.583681,0.043958,0.185138,44.169092,82.997608,49158.597977,36196.682195,12961.915782,3.50407,2.580133,0.923937,30706.700075,2.188802,875706.601723,0.59299,829,0.049719,628,0.950281,12003,0.40701,569,0.568977,0.59299,0.580736,0.533405,0.905412,0.559478,0.62713,0.042886,0.957114,0.37287,0.627681,0.62713,0.627167,0.584421,0.89375,0.62514,0.611438,0.62713,6.656,0.296,6.392306,0.294292,6392.306,294.292,31360472,1194585,1194755,79.335662,12.166861,?,?,?,?
krkopt,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170131.1851,14026,14030,7558,6472,0,53.870278,46.129722,0,0.485796,0.051068,0.212691,51.312549,95.348381,49169.746487,78192.385479,-29022.638992,3.504615,5.573228,-2.068613,26436.59623,1.884291,754048.498768,0.641631,897,0.048528,613,0.951472,12019,0.358369,501,0.59404,0.641631,0.616919,0.573231,0.828771,0.490599,0.538703,0.050046,0.949954,0.461297,0.542165,0.538703,0.539863,0.489364,0.794245,0.418707,0.465967,0.538703,0.002,7.577,0.002158,7.56577,2.158,7565.77,1196305,1194500,1194840,61.211689,6.813574,?,?,?,?
krkopt,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170131.1852,14029,14027,7569,6458,0,53.96022,46.03978,0,0.487112,0.050679,0.212128,50.92186,95.098489,49144.339958,77647.445792,-28503.105834,3.503553,5.53557,-2.032017,26617.236091,1.897572,758969.339287,0.609442,852,0.05424,685,0.94576,11944,0.390558,546,0.554327,0.609442,0.580579,0.53244,0.809844,0.461082,0.539602,0.049732,0.950268,0.460398,0.544224,0.539602,0.541223,0.490788,0.795946,0.421423,0.473324,0.539602,0.004,9.951,0.003699,9.789581,3.699,9789.581,1196568,1194755,1194585,61.4743,6.786515,?,?,?,?
krkopt,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170131.1852,14027,14029,7589,6440,0,54.095089,45.904911,0,0.488313,0.050556,0.21149,50.798069,94.811343,49158.597977,77213.747248,-28055.149271,3.50407,5.503867,-1.999797,26694.956909,1.902841,761298.020982,0.632332,884,0.053677,678,0.946323,11953,0.367668,514,0.565941,0.632332,0.597297,0.551024,0.823435,0.471287,0.540951,0.049714,0.950286,0.459049,0.54478,0.540951,0.542169,0.49205,0.797112,0.424506,0.484706,0.540951,0.002,9.427,0.001891,9.318492,1.891,9318.492,1196398,1194585,1194755,61.722147,6.813268,?,?,?,?
krkopt,1,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170131.1852,14026,14030,7432,6598,0,52.972202,47.027798,0,0.477293,0.054299,0.190157,54.559014,85.246231,49169.746487,59077.603202,-9907.856715,3.504615,4.210806,-0.706191,28632.561341,2.04081,816683.800997,0.850501,1189,0.068873,870,0.931127,11762,0.149499,209,0.577465,0.850501,0.68788,0.661601,0.92057,0.625338,0.529722,0.048822,0.951178,0.470278,0.544758,0.529722,0.529795,0.48335,0.841051,0.486073,0.466604,0.529722,0.001,9.252,0.001873,9.117049,1.873,9117.049,1196313,1194500,1194840,75.010691,9.522056,?,?,?,?
krkopt,2,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170131.1852,14029,14027,7461,6566,0,53.190276,46.809724,0,0.480039,0.053888,0.189258,54.146103,84.8459,49144.339958,58375.091984,-9230.752026,3.503553,4.161623,-0.65807,28852.327186,2.056914,822701.186036,0.820458,1147,0.072769,919,0.927231,11710,0.179542,251,0.555179,0.820458,0.66224,0.63199,0.901166,0.585703,0.531903,0.0484,0.9516,0.468097,0.549763,0.531903,0.533454,0.487133,0.842712,0.490945,0.474256,0.531903,0.001,10.509,0.001874,10.344541,1.874,10344.541,1196568,1194755,1194585,75.347544,9.509042,?,?,?,?
krkopt,3,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170131.1852,14027,14029,7478,6551,0,53.303871,46.696129,0,0.481056,0.054061,0.189319,54.319635,84.871764,49158.597977,58433.734333,-9275.136356,3.50407,4.16521,-0.66114,28814.151318,2.053899,821734.099417,0.844063,1180,0.071887,908,0.928113,11723,0.155937,218,0.565134,0.844063,0.676994,0.649835,0.915446,0.59943,0.533039,0.048368,0.951632,0.466961,0.548707,0.533039,0.533526,0.487417,0.841811,0.48977,0.482909,0.533039,0.002,9.752,0.001886,9.625845,1.886,9625.845,1196398,1194585,1194755,75.34393,9.534219,?,?,?,?
krkopt,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170131.1852,14026,14030,7362,6668,0,52.473272,47.526728,0,0.470801,0.058135,0.18646,58.413154,83.588827,49169.746487,51623.344772,-2453.598285,3.504615,3.679497,-0.174882,28303.884153,2.017383,807308.973096,0.858369,1200,0.070139,886,0.929861,11746,0.141631,198,0.575264,0.858369,0.688863,0.663606,0.956035,0.662884,0.524733,0.050104,0.949896,0.475267,0.52921,0.524733,0.522864,0.47413,0.856295,0.503563,0.441515,0.524733,0.003,10.953,0.002858,10.775524,2.858,10775.524,1196321,1194500,1194840,80.990734,11.82189,?,?,?,?
krkopt,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170131.1853,14029,14027,7391,6636,0,52.691238,47.308762,0,0.473772,0.057809,0.185593,58.086078,83.202929,49144.339958,50406.925503,-1262.585546,3.503553,3.593564,-0.090011,28455.397917,2.028616,811383.063315,0.846924,1184,0.073323,926,0.926677,11703,0.153076,214,0.561137,0.846924,0.675029,0.648232,0.942833,0.632594,0.526912,0.049131,0.950869,0.473088,0.534059,0.526912,0.526077,0.477988,0.86075,0.506874,0.444961,0.526912,0.002,10.152,0.001371,9.999543,1.371,9999.543,1196584,1194755,1194585,81.578385,11.81016,?,?,?,?
krkopt,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170131.1853,14027,14029,7375,6654,0,52.569677,47.430323,0,0.472248,0.057954,0.185654,58.231269,83.228661,49158.597977,50756.542306,-1597.944329,3.50407,3.617973,-0.113903,28440.073406,2.027235,811065.988042,0.841202,1176,0.072758,919,0.927242,11712,0.158798,222,0.561337,0.841202,0.673347,0.645803,0.951158,0.656263,0.525697,0.049521,0.950479,0.474303,0.532223,0.525697,0.524737,0.476296,0.86047,0.507229,0.458652,0.525697,0.002,12.204,0.002103,12.037246,2.103,12037.246,1196406,1194585,1194755,81.417065,11.884905,?,?,?,?
krkopt,1,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170131.1853,14026,14030,7220,6810,0,51.461155,48.538845,0,0.457819,0.061677,0.187216,61.972426,83.927876,49169.746487,48548.575396,621.17109,3.504615,3.46034,0.044274,27358.181437,1.949977,780334.78523,0.872675,1220,0.07196,909,0.92804,11723,0.127325,178,0.573039,0.872675,0.691806,0.66848,0.960955,0.667536,0.514612,0.05433,0.94567,0.485388,0.511206,0.514612,0.508646,0.457386,0.863205,0.499693,0.433299,0.514612,0.002,9.917,0.001923,9.767232,1.923,9767.232,1196337,1194500,1194840,83.998574,13.794646,?,?,?,?
krkopt,2,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170131.1853,14029,14027,7286,6741,0,51.942682,48.057318,0,0.463849,0.061357,0.186406,61.650885,83.567038,49144.339958,47239.420749,1904.919209,3.503553,3.367749,0.135804,27446.361517,1.956681,782611.192067,0.854077,1194,0.076728,969,0.923272,11660,0.145923,204,0.552011,0.854077,0.670598,0.644778,0.948334,0.631225,0.519427,0.052698,0.947302,0.480573,0.518772,0.519427,0.515011,0.464648,0.866585,0.503,0.441636,0.519427,0.003,10.227,0.002177,10.11993,2.177,10119.93,1196584,1194755,1194585,84.643901,13.810667,?,?,?,?
krkopt,3,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170131.1853,14027,14029,7354,6675,0,52.419987,47.580013,0,0.469087,0.061458,0.186173,61.752213,83.461349,49158.597977,47144.530545,2014.067433,3.50407,3.360505,0.143565,27537.583066,1.962904,785328.388522,0.874821,1223,0.07442,940,0.92558,11691,0.125179,175,0.565418,0.874821,0.686886,0.663895,0.957417,0.663273,0.5242,0.052491,0.947509,0.4758,0.522868,0.5242,0.519346,0.46934,0.867049,0.504654,0.457466,0.5242,0.002,9.933,0.002018,9.871775,2.018,9871.775,1196414,1194585,1194755,84.710243,13.906907,?,?,?,?
