@relation InstanceResultListener

@attribute Key_Dataset {krkopt}
@attribute Key_Run {1,2,3}
@attribute Key_Scheme {weka.classifiers.trees.J48,weka.classifiers.meta.AdaBoostM1,weka.classifiers.lazy.IBk,weka.classifiers.functions.SMO,weka.classifiers.functions.MultilayerPerceptron}
@attribute Key_Scheme_options {'-C 0.25 -M 2','-U -M 2','-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2','-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -- -U -M 2','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"','-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"','-L 0.3 -M 0.2 -N 200 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.2 -N 300 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.2 -N 400 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a'}
@attribute Key_Scheme_version_ID {-217733168393644444,-1178107808933117974,-3080186098777067172,-6585883636378691736,-5990607817048210779}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 1893\nSize of the tree: 3135\n','Number of leaves: 1928\nSize of the tree: 3205\n','Number of leaves: 1839\nSize of the tree: 3059\n','Number of leaves: 2391\nSize of the tree: 3901\n','Number of leaves: 2391\nSize of the tree: 3917\n','Number of leaves: 2353\nSize of the tree: 3885\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
krkopt,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -- -U -M 2',-1178107808933117974,20170131.1809,8417,19639,10682,8957,0,54.391771,45.608229,0,0.490503,0.055716,0.200301,55.980214,89.795293,68818.512851,55331.299036,13487.213815,3.504176,2.817419,0.686757,36613.844734,1.864344,1043756.475664,0.531426,1040,0.053897,953,0.946103,16729,0.468574,917,0.521826,0.531426,0.526582,0.473679,0.871008,0.475277,0.543918,0.052861,0.947139,0.456082,0.543029,0.543918,0.543288,0.490804,0.853974,0.509625,0.504525,0.543918,2.755,0.418,2.539337,0.410454,2539.337,410.454,20641136,717735,1671605,82.98284,27.04426,?,?,?,?
krkopt,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -- -U -M 2',-1178107808933117974,20170131.1809,8416,19640,10781,8859,0,54.893075,45.106925,0,0.496265,0.054844,0.199102,55.104442,89.257001,68823.522408,54338.484628,14485.037781,3.504253,2.766725,0.737527,37181.922743,1.893173,1060001.72669,0.566684,1109,0.054572,965,0.945428,16718,0.433316,848,0.534716,0.566684,0.550236,0.499111,0.887004,0.512591,0.548931,0.05223,0.94777,0.451069,0.548297,0.548931,0.548331,0.496374,0.858806,0.52341,0.52203,0.548931,2.106,0.407,2.084967,0.403983,2084.967,403.983,20321440,717650,1671690,82.729124,25.456268,?,?,?,?
krkopt,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -- -U -M 2',-1178107808933117974,20170131.1809,8414,19642,10729,8913,0,54.622747,45.377253,0,0.493332,0.05514,0.200664,55.402103,89.956694,68835.834761,55961.584297,12874.250463,3.504523,2.849078,0.655445,36774.469945,1.872237,1048578.943028,0.508431,995,0.053322,943,0.946678,16742,0.491569,962,0.513416,0.508431,0.510911,0.457089,0.863154,0.456229,0.546227,0.052136,0.947864,0.453773,0.547149,0.546227,0.546174,0.494361,0.852119,0.512447,0.529909,0.546227,2.797,0.466,2.55866,0.448117,2558.66,448.117,20128936,717480,1671860,80.943896,24.499655,?,?,?,?
krkopt,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170131.1809,8417,19639,9791,9848,0,49.854881,50.145119,0,0.440442,0.055392,0.227939,55.654848,102.18522,68818.512851,120261.527182,-51443.014331,3.504176,6.123607,-2.619431,32922.71959,1.676395,938533.00625,0.640777,1254,0.049033,867,0.950967,16815,0.359223,703,0.591231,0.640777,0.615007,0.571061,0.814443,0.453804,0.498549,0.055462,0.944538,0.501451,0.499747,0.498549,0.498874,0.443292,0.751278,0.345736,0.426256,0.498549,0.002,7.372,0.002531,7.25493,2.531,7254.93,719548,717735,1671605,54.060797,6.239003,?,?,?,?
krkopt,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170131.1809,8416,19640,9858,9782,0,50.193483,49.806517,0,0.444436,0.055238,0.227664,55.500083,102.061263,68823.522408,120136.170925,-51312.648517,3.504253,6.116913,-2.61266,33216.774162,1.691282,946961.194283,0.631579,1236,0.049369,873,0.950631,16810,0.368421,721,0.58606,0.631579,0.607969,0.563263,0.810148,0.455447,0.501935,0.05515,0.94485,0.498065,0.503711,0.501935,0.502391,0.447048,0.751349,0.346668,0.440507,0.501935,0.003,8.261,0.002898,8.081775,2.898,8081.775,719455,717650,1671690,54.119145,6.229351,?,?,?,?
krkopt,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170131.181,8414,19642,9765,9877,0,49.714897,50.285103,0,0.438947,0.055603,0.228445,55.867776,102.410604,68835.834761,121183.839579,-52348.004818,3.504523,6.169628,-2.665106,32822.377503,1.67103,935889.870385,0.637711,1248,0.051286,907,0.948714,16778,0.362289,709,0.579118,0.637711,0.607004,0.56199,0.807891,0.451484,0.497149,0.055622,0.944378,0.502851,0.497905,0.497149,0.497213,0.441447,0.749063,0.344721,0.429162,0.497149,0.001,6.795,0.001554,6.756676,1.554,6756.676,719285,717480,1671860,53.701252,6.231827,?,?,?,?
krkopt,1,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170131.181,8417,19639,9032,10607,0,45.990122,54.009878,0,0.399699,0.061013,0.206466,61.30198,92.558813,68818.512851,99408.108581,-30589.59573,3.504176,5.06177,-1.557594,35072.075362,1.785838,999805.020213,0.822177,1609,0.082287,1455,0.917713,16227,0.177823,348,0.525131,0.822177,0.640908,0.610741,0.88884,0.529253,0.459901,0.056958,0.943042,0.540099,0.476848,0.459901,0.458837,0.405591,0.791968,0.38683,0.395751,0.459901,0.003,6.53,0.001493,6.497266,1.493,6497.266,719548,717735,1671605,67.391415,9.470668,?,?,?,?
krkopt,2,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170131.181,8416,19640,9170,10470,0,46.690428,53.309572,0,0.407707,0.060441,0.205319,60.728064,92.043919,68823.522408,98351.412093,-29527.889685,3.504253,5.007709,-1.503457,35484.815422,1.806762,1011619.702373,0.836484,1637,0.081321,1438,0.918679,16245,0.163516,320,0.532358,0.836484,0.650636,0.622438,0.897628,0.553312,0.466904,0.056208,0.943792,0.533096,0.482279,0.466904,0.465204,0.412526,0.794625,0.393858,0.407291,0.466904,0.001,6.199,0.001108,6.178112,1.108,6178.112,719463,717650,1671690,67.744399,9.442747,?,?,?,?
krkopt,3,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170131.181,8414,19642,9182,10460,0,46.746767,53.253233,0,0.408296,0.060709,0.205394,60.997886,92.07706,68835.834761,98764.421548,-29928.586788,3.504523,5.028226,-1.523704,35317.933415,1.798082,1007047.58888,0.830353,1625,0.084931,1502,0.915069,16183,0.169647,332,0.519667,0.830353,0.63926,0.610235,0.89569,0.541413,0.467468,0.055955,0.944045,0.532532,0.481954,0.467468,0.465898,0.413209,0.795449,0.393763,0.404524,0.467468,0.001,6.759,0.00111,6.652277,1.11,6652.277,719293,717480,1671860,67.589858,9.48902,?,?,?,?
krkopt,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170131.181,8417,19639,8760,10879,0,44.605122,55.394878,0,0.383512,0.065503,0.201882,65.812826,90.504196,68818.512851,89226.938019,-20408.425168,3.504176,4.543354,-1.039178,34466.813631,1.755019,982550.731397,0.799182,1564,0.087773,1552,0.912227,16130,0.200818,393,0.501926,0.799182,0.616598,0.583227,0.923465,0.542252,0.446051,0.059178,0.940822,0.553949,0.451658,0.446051,0.443709,0.386383,0.809043,0.394947,0.364135,0.446051,0.001,8.342,0.001494,8.054508,1.494,8054.508,719564,717735,1671605,74.107643,12.17334,?,?,?,?
krkopt,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170131.181,8416,19640,8925,10715,0,45.442974,54.557026,0,0.393024,0.065189,0.201317,65.498949,90.249988,68823.522408,89342.430934,-20518.908526,3.504253,4.549004,-1.044751,34652.229177,1.76437,987883.897653,0.805314,1576,0.082282,1455,0.917718,16228,0.194686,381,0.51996,0.805314,0.631917,0.599468,0.919998,0.566858,0.45443,0.058057,0.941943,0.54557,0.459569,0.45443,0.452175,0.39561,0.810142,0.399099,0.38049,0.45443,0.002,6.046,0.001413,6.035329,1.413,6035.329,719471,717650,1671690,73.996945,12.150656,?,?,?,?
krkopt,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170131.181,8414,19642,8953,10689,0,45.580898,54.419102,0,0.394843,0.065132,0.200665,65.441837,89.957171,68835.834761,88097.328884,-19261.494123,3.504523,4.485151,-0.980628,34801.426324,1.771786,992320.02216,0.801737,1569,0.089172,1577,0.910828,16108,0.198263,388,0.498729,0.801737,0.614932,0.581908,0.9203,0.551973,0.455809,0.057798,0.942202,0.544191,0.462139,0.455809,0.453756,0.397533,0.813027,0.402958,0.392138,0.455809,0.002,7.019,0.001902,6.931666,1.902,6931.666,719301,717480,1671860,74.498524,12.204856,?,?,?,?
krkopt,1,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170131.181,8417,19639,8669,10970,0,44.141759,55.858241,0,0.37652,0.069092,0.201248,69.418931,90.219756,68818.512851,83170.099841,-14351.58699,3.504176,4.234946,-0.73077,33213.480462,1.6912,946821.770928,0.802759,1571,0.086189,1524,0.913811,16158,0.197241,386,0.507593,0.802759,0.621932,0.589073,0.935589,0.547838,0.441418,0.062761,0.937239,0.558582,0.438812,0.441418,0.435735,0.375789,0.817353,0.388356,0.347931,0.441418,0.001,8.001,0.001127,7.785862,1.127,7785.862,719564,717735,1671605,78.298284,14.542775,?,?,?,?
krkopt,2,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170131.1811,8416,19640,8850,10790,0,45.0611,54.9389,0,0.38656,0.068613,0.200145,68.938927,89.724792,68823.522408,82431.104179,-13607.581771,3.504253,4.197103,-0.69285,33602.798572,1.710937,957966.180359,0.810424,1586,0.083413,1475,0.916587,16208,0.189576,371,0.518131,0.810424,0.632124,0.600348,0.930295,0.558809,0.450611,0.062013,0.937987,0.549389,0.447481,0.450611,0.444758,0.385658,0.819311,0.395944,0.375068,0.450611,0.003,6.994,0.001979,6.932094,1.979,6932.094,719479,717650,1671690,78.497963,14.531285,?,?,?,?
krkopt,3,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170131.1811,8414,19642,8789,10853,0,44.745953,55.254047,0,0.383618,0.068691,0.200046,69.018162,89.679332,68835.834761,81865.497711,-13029.66295,3.504523,4.16788,-0.663357,33673.123868,1.714343,960147.860375,0.817578,1600,0.088832,1571,0.911168,16114,0.182422,357,0.504573,0.817578,0.624025,0.59322,0.929651,0.552796,0.44746,0.061846,0.938154,0.55254,0.445764,0.44746,0.441859,0.382837,0.82127,0.396677,0.37511,0.44746,0.001,8.419,0.000954,8.217401,0.954,8217.401,719309,717480,1671860,78.729254,14.529806,?,?,?,?
