@relation InstanceResultListener

@attribute Key_Dataset {letter}
@attribute Key_Run {1,2,3}
@attribute Key_Scheme {weka.classifiers.trees.J48,weka.classifiers.meta.AdaBoostM1,weka.classifiers.lazy.IBk,weka.classifiers.functions.SMO,weka.classifiers.functions.MultilayerPerceptron}
@attribute Key_Scheme_options {'-C 0.25 -M 2','-U -M 2','-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2','-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -- -U -M 2','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"','-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"','-L 0.3 -M 0.2 -N 200 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.2 -N 300 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.2 -N 400 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a'}
@attribute Key_Scheme_version_ID {-217733168393644444,-1178107808933117974,-3080186098777067172,-6585883636378691736,-5990607817048210779}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 552\nSize of the tree: 1103\n','Number of leaves: 591\nSize of the tree: 1181\n','Number of leaves: 567\nSize of the tree: 1133\n','Number of leaves: 578\nSize of the tree: 1155\n','Number of leaves: 633\nSize of the tree: 1265\n','Number of leaves: 601\nSize of the tree: 1201\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
letter,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -- -U -M 2',-1178107808933117974,20170201.2359,6004,13996,12693,1303,0,90.690197,9.309803,0,0.903174,0.007446,0.077724,10.067139,40.417202,65778.578117,11941.302545,53837.275571,4.699813,0.853194,3.846619,60160.084354,4.298377,1280051.311873,0.972875,538,0.001711,23,0.998289,13420,0.027125,15,0.959002,0.972875,0.965889,0.964502,0.998768,0.989802,0.906902,0.003722,0.996278,0.093098,0.907585,0.906902,0.906893,0.903367,0.995255,0.957833,0.906615,0.906902,2.1,0.454,2.084153,0.453916,2084.153,453.916,8006343,992921,2311601,93.998285,4.570537,?,?,?,?
letter,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -- -U -M 2',-1178107808933117974,20170201.2359,5998,14002,12818,1184,0,91.544065,8.455935,0,0.912054,0.006799,0.073753,9.193101,38.352478,65806.783347,10319.435608,55487.347739,4.699813,0.736997,3.962816,60764.130033,4.339675,1292903.93372,0.974684,539,0.001338,18,0.998662,13431,0.025316,14,0.967684,0.974684,0.971171,0.969988,0.999288,0.992103,0.915441,0.003378,0.996622,0.084559,0.915698,0.915441,0.915354,0.912097,0.995867,0.963254,0.915055,0.915441,2.238,0.463,2.076053,0.456729,2076.053,456.729,8102995,991931,2312591,94.822168,4.581763,?,?,?,?
letter,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -- -U -M 2',-1178107808933117974,20170201.2359,6002,13998,12727,1271,0,90.920131,9.079869,0,0.905566,0.007296,0.07687,9.86387,39.97296,65788.009882,11512.70965,54275.300232,4.699815,0.822454,3.877361,60268.172236,4.305485,1282352.47622,0.952899,526,0.00119,16,0.99881,13430,0.047101,26,0.97048,0.952899,0.961609,0.960091,0.99618,0.980448,0.909201,0.003624,0.996376,0.090799,0.909793,0.909201,0.909243,0.905757,0.99546,0.959229,0.90897,0.909201,2.241,0.497,2.159991,0.492538,2159.991,492.538,7948087,992591,2311931,94.113445,4.586919,?,?,?,?
letter,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170201.2359,6004,13996,12939,1057,0,92.447842,7.552158,0,0.921455,0.006086,0.07574,8.227978,39.385239,65778.578117,13193.209065,52585.369051,4.699813,0.942641,3.757171,60716.89798,4.338161,1291898.86861,0.983725,544,0.000818,11,0.999182,13432,0.016275,9,0.98018,0.983725,0.981949,0.981207,0.992089,0.965817,0.924478,0.003009,0.996991,0.075522,0.924989,0.924478,0.924535,0.921632,0.96366,0.865791,0.924228,0.924478,0.001,7.116,0.000736,6.953065,0.736,6953.065,995150,992921,2311601,92.562161,3.855222,?,?,?,?
letter,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170201.2359,5998,14002,12886,1116,0,92.02971,7.97029,0,0.917106,0.006386,0.077674,8.63394,40.391231,65806.783347,13897.694904,51909.088443,4.699813,0.992551,3.707262,60479.736147,4.319364,1286852.765487,0.974684,539,0.000595,8,0.999405,13441,0.025316,14,0.985375,0.974684,0.98,0.979198,0.987938,0.96224,0.920297,0.003179,0.996821,0.079703,0.920465,0.920297,0.920235,0.917137,0.961323,0.858197,0.919895,0.920297,0.001,6.627,0.001443,6.318378,1.443,6318.378,994160,991931,2312591,92.165405,3.855493,?,?,?,?
letter,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170201.2359,6002,13998,12921,1077,0,92.306044,7.693956,0,0.91998,0.006203,0.076465,8.386867,39.762348,65788.009882,13488.733111,52299.276771,4.699815,0.963619,3.736196,60617.905098,4.330469,1289793.896533,0.963768,532,0.000595,8,0.999405,13438,0.036232,20,0.985185,0.963768,0.974359,0.973382,0.98292,0.951992,0.92306,0.003069,0.996931,0.07694,0.923666,0.92306,0.923153,0.920199,0.962429,0.863041,0.922845,0.92306,0,7.603,0.000464,7.320274,0.464,7320.274,994820,992591,2311931,92.398914,3.856595,?,?,?,?
letter,1,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170202,6004,13996,12563,1433,0,89.76136,10.23864,0,0.893515,0.007858,0.070552,10.624986,36.687656,65778.578117,9270.496385,56508.081732,4.699813,0.662368,4.037445,61392.831094,4.386455,1306280.980581,0.990958,548,0.002008,27,0.997992,13416,0.009042,5,0.953043,0.990958,0.971631,0.970641,0.996407,0.98034,0.897614,0.004082,0.995918,0.102386,0.903776,0.897614,0.898314,0.895522,0.979986,0.924514,0.897947,0.897614,0.001,8.573,0.000717,8.280011,0.717,8280.011,995158,992921,2311601,96.041726,4.400983,?,?,?,?
letter,2,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170202,5998,14002,12562,1440,0,89.715755,10.284245,0,0.89304,0.008097,0.072231,10.948101,37.560964,65806.783347,9976.447305,55830.336042,4.699813,0.712502,3.987312,61182.870305,4.369581,1301813.646493,0.981917,543,0.002082,28,0.997918,13421,0.018083,10,0.950963,0.981917,0.966192,0.964913,0.99148,0.974409,0.897158,0.004103,0.995897,0.102842,0.902961,0.897158,0.897879,0.894963,0.978415,0.918128,0.897473,0.897158,0.001,7.619,0.001091,7.451169,1.091,7451.169,994176,991931,2312591,95.657763,4.400196,?,?,?,?
letter,3,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170202,6002,13998,12533,1465,0,89.534219,10.465781,0,0.891152,0.008112,0.072045,10.967259,37.464217,65788.009882,9780.860146,56007.149736,4.699815,0.698733,4.001082,61209.159801,4.372708,1302374.283572,0.976449,539,0.00238,32,0.99762,13414,0.023551,13,0.943958,0.976449,0.959929,0.958404,0.988226,0.970362,0.895342,0.004173,0.995827,0.104658,0.90195,0.895342,0.896224,0.893368,0.978779,0.919284,0.89583,0.895342,0.001,7.664,0.000734,7.50586,0.734,7505.86,994828,992591,2311931,95.785112,4.409421,?,?,?,?
letter,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170202,6004,13996,12746,1250,0,91.068877,8.931123,0,0.907113,0.009497,0.070932,12.840135,36.885516,65778.578117,8044.300642,57734.277474,4.699813,0.574757,4.125056,61200.168852,4.37269,1302181.625367,0.9783,541,0.002008,27,0.997992,13416,0.0217,12,0.952465,0.9783,0.96521,0.963852,0.997379,0.987547,0.910689,0.003563,0.996437,0.089311,0.913622,0.910689,0.911319,0.908214,0.986491,0.941785,0.910932,0.910689,0.002,8.302,0.001002,8.145921,1.002,8145.921,995166,992921,2311601,97.363532,4.92943,?,?,?,?
letter,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170202,5998,14002,12754,1248,0,91.086988,8.913012,0,0.9073,0.009725,0.071893,13.148694,37.385172,65806.783347,8555.59675,57251.186597,4.699813,0.611027,4.088786,61054.780096,4.360433,1299088.217276,0.952984,527,0.001636,22,0.998364,13427,0.047016,26,0.959927,0.952984,0.956443,0.954665,0.993256,0.981814,0.91087,0.003562,0.996438,0.08913,0.913817,0.91087,0.911382,0.908351,0.984912,0.937841,0.911027,0.91087,0.001,7.49,0.000767,7.336423,0.767,7336.423,994176,991931,2312591,97.107556,4.950392,?,?,?,?
letter,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170202,6002,13998,12678,1320,0,90.570081,9.429919,0,0.901924,0.009729,0.072292,13.153778,37.592292,65788.009882,8408.860854,57379.149028,4.699815,0.600719,4.099096,61051.280903,4.361429,1299015.024648,0.974638,538,0.002008,27,0.997992,13419,0.025362,14,0.952212,0.974638,0.963295,0.96184,0.992555,0.980277,0.905701,0.003769,0.996231,0.094299,0.909479,0.905701,0.906433,0.903299,0.985755,0.937234,0.906137,0.905701,0,7.268,0.000483,7.157889,0.483,7157.889,994836,992591,2311931,97.206744,4.936145,?,?,?,?
letter,1,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170202,6004,13996,12665,1331,0,90.49014,9.50986,0,0.901094,0.010974,0.072736,14.83764,37.823499,65778.578117,7678.254959,58100.323157,4.699813,0.548604,4.151209,60810.516633,4.34485,1293890.831894,0.972875,538,0.001785,24,0.998215,13419,0.027125,15,0.957295,0.972875,0.965022,0.963606,0.998208,0.990002,0.904901,0.003795,0.996205,0.095099,0.908263,0.904901,0.905375,0.902238,0.989203,0.947076,0.905023,0.904901,0.001,7.417,0.000885,7.410539,0.885,7410.539,995182,992921,2311601,98.028008,5.459252,?,?,?,?
letter,2,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170202,5998,14002,12641,1361,0,90.27996,9.72004,0,0.898907,0.01123,0.073749,15.184002,38.350311,65806.783347,8243.026752,57563.756595,4.699813,0.588704,4.11111,60639.140651,4.330749,1290244.482118,0.960217,531,0.001636,22,0.998364,13427,0.039783,22,0.960217,0.960217,0.960217,0.958581,0.995702,0.985508,0.9028,0.003882,0.996118,0.0972,0.905802,0.9028,0.903295,0.899964,0.988097,0.943577,0.902952,0.9028,0.001,7.281,0.00074,7.269329,0.74,7269.329,994184,991931,2312591,97.757463,5.491523,?,?,?,?
letter,3,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170202.0001,6002,13998,12588,1410,0,89.927132,10.072868,0,0.895237,0.011293,0.074329,15.268262,38.651931,65788.009882,7976.345198,57811.664684,4.699815,0.56982,4.129995,60635.349484,4.331715,1290165.068441,0.972826,537,0.002082,28,0.997918,13418,0.027174,15,0.950442,0.972826,0.961504,0.959975,0.992493,0.982233,0.899271,0.004031,0.995969,0.100729,0.90339,0.899271,0.899885,0.896647,0.988975,0.943103,0.899642,0.899271,0.001,8.297,0.00081,8.168384,0.81,8168.384,994844,992591,2311931,97.942563,5.481827,?,?,?,?
letter,1,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170202.0001,6004,13996,12656,1340,0,90.425836,9.574164,0,0.900424,0.012381,0.075087,16.739387,39.045843,65778.578117,7610.586299,58167.991818,4.699813,0.543769,4.156044,60356.700458,4.312425,1284234.795067,0.971067,537,0.00186,25,0.99814,13418,0.028933,16,0.955516,0.971067,0.963229,0.961737,0.998175,0.989122,0.904258,0.003823,0.996177,0.095742,0.906988,0.904258,0.9047,0.901382,0.991205,0.948937,0.904341,0.904258,0.001,8.519,0.000739,8.378883,0.739,8378.883,995182,992921,2311601,98.456702,6.012432,?,?,?,?
