@relation InstanceResultListener

@attribute Key_Dataset {letter}
@attribute Key_Run {1,2,3}
@attribute Key_Scheme {weka.classifiers.trees.J48,weka.classifiers.meta.AdaBoostM1,weka.classifiers.lazy.IBk,weka.classifiers.functions.SMO,weka.classifiers.functions.MultilayerPerceptron}
@attribute Key_Scheme_options {'-C 0.25 -M 2','-U -M 2','-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2','-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -- -U -M 2','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"','-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"','-L 0.3 -M 0.2 -N 200 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.2 -N 300 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.2 -N 400 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a'}
@attribute Key_Scheme_version_ID {-217733168393644444,-1178107808933117974,-3080186098777067172,-6585883636378691736,-5990607817048210779}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 786\nSize of the tree: 1571\n','Number of leaves: 811\nSize of the tree: 1621\n','Number of leaves: 808\nSize of the tree: 1615\n','Number of leaves: 840\nSize of the tree: 1679\n','Number of leaves: 894\nSize of the tree: 1787\n','Number of leaves: 874\nSize of the tree: 1747\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
letter,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -- -U -M 2',-1178107808933117974,20170202.002,9998,10002,9345,657,0,93.431314,6.568686,0,0.931683,0.005143,0.064698,6.954147,33.643501,47007.578382,6222.947114,40784.631268,4.699818,0.62217,4.077648,44255.388644,4.424654,941642.464723,0.977215,386,0.000833,8,0.999167,9599,0.022785,9,0.979695,0.977215,0.978454,0.97757,0.999393,0.993839,0.934313,0.002621,0.997379,0.065687,0.934764,0.934313,0.934364,0.93184,0.997145,0.974928,0.934084,0.934313,4.123,0.349,4.072301,0.348673,4072.301,348.673,11270003,1651931,1652591,95.810838,4.305677,?,?,?,?
letter,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -- -U -M 2',-1178107808933117974,20170202.0021,9997,10003,9323,680,0,93.202039,6.797961,0,0.929297,0.005345,0.0669,7.227179,34.788369,47012.20337,6572.190433,40440.012936,4.69981,0.657022,4.042788,44108.006004,4.409478,938505.055776,0.962025,380,0.000624,6,0.999376,9602,0.037975,15,0.984456,0.962025,0.973111,0.972089,0.999382,0.992777,0.93202,0.002725,0.997275,0.06798,0.932639,0.93202,0.932016,0.92947,0.997201,0.974236,0.931868,0.93202,4.059,0.34,3.882952,0.338716,3882.952,338.716,11455363,1651766,1652756,95.591323,4.272949,?,?,?,?
letter,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -- -U -M 2',-1178107808933117974,20170202.0021,10001,9999,9343,656,0,93.439344,6.560656,0,0.931766,0.005264,0.065786,7.117288,34.20936,46993.395384,6301.799296,40691.596087,4.69981,0.630243,4.069567,44179.460684,4.418388,940025.230442,0.977157,385,0.001666,16,0.998334,9589,0.022843,9,0.9601,0.977157,0.968553,0.967292,0.999533,0.994144,0.934393,0.002621,0.997379,0.065607,0.934783,0.934393,0.934461,0.931912,0.997429,0.974846,0.934242,0.934393,3.835,0.338,3.790126,0.335825,3790.126,335.825,11540099,1652426,1652096,95.669567,4.284659,?,?,?,?
letter,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170202.0021,9998,10002,9405,597,0,94.031194,5.968806,0,0.937922,0.004749,0.066686,6.421205,34.677506,47007.578382,7706.572303,39301.006079,4.699818,0.770503,3.929315,44206.823815,4.419798,940609.1283,0.98481,389,0.000833,8,0.999167,9599,0.01519,6,0.979849,0.98481,0.982323,0.981598,0.993063,0.969833,0.940312,0.002376,0.997624,0.059688,0.940669,0.940312,0.940321,0.938035,0.972441,0.898513,0.94004,0.940312,0.002,7.122,0.001219,7.10301,1.219,7103.01,1654160,1651931,1652591,94.291142,3.871533,?,?,?,?
letter,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170202.0021,9997,10003,9419,584,0,94.161751,5.838249,0,0.93928,0.004657,0.066325,6.296738,34.48976,47012.20337,7614.294001,39397.909369,4.69981,0.761201,3.938609,44249.371929,4.42361,941512.959493,0.982278,388,0.000208,2,0.999792,9606,0.017722,7,0.994872,0.982278,0.988535,0.988089,0.990876,0.97841,0.941618,0.00233,0.99767,0.058382,0.94192,0.941618,0.94162,0.939373,0.972832,0.897947,0.941368,0.941618,0.002,7.433,0.001254,7.411523,1.254,7411.523,1653995,1651766,1652756,94.341697,3.862303,?,?,?,?
letter,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170202.0021,10001,9999,9448,551,0,94.489449,5.510551,0,0.942688,0.004426,0.06449,5.98422,33.535433,46993.395384,7188.881755,39804.513628,4.69981,0.71896,3.980849,44379.083881,4.438352,944272.69835,0.982234,387,0.000312,3,0.999688,9602,0.017766,7,0.992308,0.982234,0.987245,0.986738,0.992139,0.976281,0.944894,0.002196,0.997804,0.055106,0.945243,0.944894,0.944926,0.942808,0.974877,0.904978,0.944675,0.944894,0.001,6.817,0.000859,6.795702,0.859,6795.702,1654655,1652426,1652096,94.659466,3.864233,?,?,?,?
letter,1,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170202.0021,9998,10002,9207,795,0,92.05159,7.94841,0,0.917334,0.006041,0.062253,8.167316,32.372074,47007.578382,5239.077291,41768.501091,4.699818,0.523803,4.176015,44610.895209,4.460197,949206.743079,0.987342,390,0.001561,15,0.998439,9592,0.012658,5,0.962963,0.987342,0.975,0.974041,0.994156,0.982444,0.920516,0.003169,0.996831,0.079484,0.924313,0.920516,0.920949,0.918574,0.985624,0.944843,0.92066,0.920516,0.001,8.324,0.001248,8.287337,1.248,8287.337,1654168,1651931,1652591,97.030594,4.275299,?,?,?,?
letter,2,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170202.0021,9997,10003,9285,718,0,92.822153,7.177847,0,0.925347,0.005736,0.060718,7.754957,31.574017,47012.20337,5074.399854,41937.803516,4.69981,0.507288,4.192523,44719.334508,4.470592,951512.55586,0.98481,389,0.000624,6,0.999376,9602,0.01519,6,0.98481,0.98481,0.98481,0.984186,0.99343,0.985231,0.928222,0.002865,0.997135,0.071778,0.931198,0.928222,0.92864,0.926359,0.986003,0.946513,0.928367,0.928222,0.001,8.848,0.001249,8.779821,1.249,8779.821,1654003,1651766,1652756,97.090873,4.247187,?,?,?,?
letter,3,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170202.0021,10001,9999,9272,727,0,92.729273,7.270727,0,0.924382,0.005739,0.059784,7.758801,31.087978,46993.395384,4681.907548,42311.487836,4.69981,0.468238,4.231572,44786.156387,4.479064,952934.153708,0.989848,390,0.000833,8,0.999167,9597,0.010152,4,0.979899,0.989848,0.984848,0.984237,0.995632,0.987086,0.927293,0.0029,0.9971,0.072707,0.930377,0.927293,0.927712,0.925422,0.987132,0.951511,0.927437,0.927293,0.001,9.393,0.001535,9.278396,1.535,9278.396,1654663,1652426,1652096,97.419742,4.273504,?,?,?,?
letter,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170202.0022,9998,10002,9313,689,0,93.111378,6.888622,0,0.928356,0.007172,0.061668,9.696592,32.067694,47007.578382,4143.910045,42863.668336,4.699818,0.414308,4.28551,44601.079563,4.459216,948997.891013,0.979747,387,0.001353,13,0.998647,9594,0.020253,8,0.9675,0.979747,0.973585,0.972513,0.996571,0.989072,0.931114,0.002748,0.997252,0.068886,0.93295,0.931114,0.931491,0.92904,0.991286,0.963037,0.931179,0.931114,0.004,8.522,0.003527,8.44909,3.527,8449.09,1654176,1651931,1652591,98.290342,4.668297,?,?,?,?
letter,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170202.0022,9997,10003,9371,632,0,93.681895,6.318105,0,0.934289,0.006892,0.060513,9.317815,31.46723,47012.20337,4072.238082,42939.965288,4.69981,0.407102,4.292709,44694.923552,4.468152,950993.153435,0.982278,388,0.000729,7,0.999271,9601,0.017722,7,0.982278,0.982278,0.982278,0.98155,0.995656,0.989841,0.936819,0.002523,0.997477,0.063181,0.938129,0.936819,0.936955,0.934719,0.99122,0.961851,0.936675,0.936819,0.001,9.36,0.000926,9.26558,0.926,9265.58,1654011,1651766,1652756,98.270519,4.62592,?,?,?,?
letter,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170202.0022,10001,9999,9380,619,0,93.809381,6.190619,0,0.935615,0.006906,0.060014,9.337586,31.208009,46993.395384,3963.016792,43030.378591,4.69981,0.396341,4.303468,44695.943648,4.470041,951014.65878,0.977157,385,0.000833,8,0.999167,9597,0.022843,9,0.979644,0.977157,0.978399,0.977515,0.996752,0.988887,0.938094,0.002473,0.997527,0.061906,0.939143,0.938094,0.938283,0.935996,0.991665,0.964795,0.93804,0.938094,0.001,8.137,0.000906,8.108628,0.906,8108.628,1654671,1652426,1652096,98.359836,4.649311,?,?,?,?
letter,1,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170202.0022,9998,10002,9278,724,0,92.761448,7.238552,0,0.924716,0.008418,0.06335,11.381561,32.942435,47007.578382,3967.815741,43039.762641,4.699818,0.396702,4.303116,44361.410637,4.435254,943898.343925,0.977215,386,0.001353,13,0.998647,9594,0.022785,9,0.967419,0.977215,0.972292,0.97116,0.996608,0.988731,0.927614,0.002888,0.997112,0.072386,0.929767,0.927614,0.927942,0.925462,0.993383,0.967499,0.927668,0.927614,0.001,9.643,0.001314,9.620436,1.314,9620.436,1654184,1651931,1652591,98.75025,5.092828,?,?,?,?
letter,2,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170202.0022,9997,10003,9351,652,0,93.481955,6.518045,0,0.93221,0.007979,0.061599,10.787537,32.032285,47012.20337,3687.788814,43324.414556,4.69981,0.368668,4.331142,44527.949441,4.45146,947440.37331,0.977215,386,0.00052,5,0.99948,9603,0.022785,9,0.987212,0.977215,0.982188,0.981474,0.99679,0.991701,0.93482,0.002599,0.997401,0.06518,0.936239,0.93482,0.935035,0.932706,0.993936,0.969056,0.934733,0.93482,0.002,8.57,0.001265,8.533755,1.265,8533.755,1654019,1651766,1652756,98.860342,5.022724,?,?,?,?
letter,3,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170202.0022,10001,9999,9356,643,0,93.569357,6.430643,0,0.933119,0.008037,0.06158,10.866338,32.022329,46993.395384,3778.658158,43214.737226,4.69981,0.377904,4.321906,44483.901168,4.448835,946502.940469,0.969543,382,0.001145,11,0.998855,9594,0.030457,12,0.97201,0.969543,0.970775,0.969579,0.996643,0.992067,0.935694,0.002565,0.997435,0.064306,0.937318,0.935694,0.935928,0.933676,0.993588,0.969495,0.935691,0.935694,0.001,8.442,0.000855,8.398457,0.855,8398.457,1654679,1652426,1652096,98.79988,5.041658,?,?,?,?
letter,1,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170202.0023,9998,10002,9278,724,0,92.761448,7.238552,0,0.924716,0.009436,0.064954,12.757573,33.776776,47007.578382,3923.387332,43084.19105,4.699818,0.39226,4.307558,44141.416183,4.413259,939217.419717,0.977215,386,0.001249,12,0.998751,9595,0.022785,9,0.969849,0.977215,0.973518,0.972433,0.998863,0.99285,0.927614,0.002886,0.997114,0.072386,0.929336,0.927614,0.927911,0.925332,0.994322,0.969531,0.9276,0.927614,0.002,11.167,0.001227,11.080977,1.227,11080.977,1654192,1651931,1652591,99.030194,5.498516,?,?,?,?
