0, 0.002, 100000
1, 0.007, 100000
2, 0.015, 100000
3, 0.028, 100000
4, 0.091, 100000
5, 0.098, 100000
6, 0.239, 100000
7, 0.225, 100000
8, 0.105, 100000
9, 0.252, 100000
10, 0.251, 100000
11, 0.339, 100000
12, 0.305, 100000
13, 0.318, 100000
14, 0.402, 100000
